user_id,name,age,gender,country,profession,education_level,marital_status,income_level,health_score,sleep_hours,diet_quality,physical_activity,spiritual_practice,personality_type,introversion_score,discipline_score,risk_tolerance,life_satisfaction,created_at
32937,User_032937,51,Male,Peru,Teacher,Secondary,Married,39263.38,93.0,8.6,74.3,32.7,21.0,ISFP,44.1,40.3,21.6,76.0,2025-11-28
32938,User_032938,44,Female,China,Retired,Secondary,Single,36591.28,100.0,7.6,77.8,40.9,39.8,INTP,61.6,61.0,31.1,65.8,2025-05-07
32939,User_032939,39,Female,Iran,Athlete,Secondary,Married,63780.71,100.0,7.4,78.2,38.4,19.7,INFJ,72.7,50.6,20.0,83.4,2024-07-24
32940,User_032940,47,Male,Philippines,Teacher,Secondary,Single,27191.35,83.9,7.2,64.6,89.6,38.9,INTP,28.5,55.7,65.0,70.6,2024-06-18
32941,User_032941,42,Male,Canada,Retired,PhD,Single,42579.01,100.0,6.3,72.4,77.6,24.5,ESFJ,52.3,56.4,67.0,79.7,2024-05-17
32942,User_032942,39,Male,Nigeria,Doctor,Bachelor,Single,39855.62,100.0,8.6,89.3,61.3,21.2,ISFP,55.8,41.8,80.1,57.0,2024-07-29
32943,User_032943,33,Female,India,Athlete,Higher Secondary,Married,22914.52,95.2,6.3,57.0,63.5,39.6,ESTJ,67.3,63.5,24.0,74.4,2025-01-13
32944,User_032944,36,Female,India,Service,Master,Married,47910.12,92.3,5.6,63.4,27.4,38.2,ENTJ,6.8,67.8,27.7,57.5,2024-06-17
32945,User_032945,32,Male,Iran,Unemployed,No formal,Divorced,11845.27,90.0,8.3,60.2,46.5,81.5,ISTP,32.6,56.9,55.9,88.6,2024-07-13
32946,User_032946,69,Male,China,Retired,Secondary,Divorced,19133.63,100.0,9.2,80.3,60.6,38.7,INTJ,72.8,31.4,54.2,70.7,2025-12-05
32947,User_032947,32,Female,Indonesia,Doctor,Bachelor,Single,28320.68,100.0,6.7,78.2,61.8,86.6,ENFJ,54.9,46.9,54.3,94.1,2024-02-27
32948,User_032948,44,Female,DR Congo,Athlete,Higher Secondary,Single,52286.15,99.9,6.0,77.2,80.4,59.9,ENTJ,67.3,76.1,49.8,95.1,2025-12-29
32949,User_032949,32,Male,Ethiopia,Farmer,Primary,Single,23555.84,100.0,7.4,61.0,36.0,24.5,ESTJ,67.6,64.7,41.4,73.7,2024-06-15
32950,User_032950,60,Male,China,Service,Master,Married,36701.78,99.6,6.6,54.0,28.3,59.2,ESFP,65.6,45.8,12.6,72.9,2024-11-04
32951,User_032951,47,Female,Iran,Unemployed,Secondary,Divorced,37585.49,93.6,7.0,55.9,18.2,60.2,ESFJ,46.3,67.9,38.9,72.4,2024-02-08
32952,User_032952,60,Male,France,Freelancer,Bachelor,Single,64621.44,96.2,6.2,58.1,64.1,28.3,ESFP,35.7,29.1,23.6,74.7,2024-01-31
32953,User_032953,69,Female,DR Congo,Manager,Secondary,Single,30568.78,85.4,6.7,74.5,36.1,64.8,ISFP,73.8,34.7,49.6,68.7,2025-12-23
32954,User_032954,48,Male,Sweden,Athlete,Primary,Single,88278.24,88.0,7.9,88.1,43.1,44.8,INTJ,34.6,62.3,12.8,81.6,2025-03-26
32955,User_032955,38,Male,India,Homemaker,Secondary,Married,27078.06,82.5,6.3,71.2,71.4,38.1,INFP,89.1,39.0,50.6,77.5,2024-12-06
32956,User_032956,60,Female,India,Teacher,Master,Single,79658.31,94.4,5.1,80.0,74.9,18.1,ENFJ,60.1,52.7,22.9,76.3,2024-08-29
32957,User_032957,56,Male,India,Homemaker,Secondary,Married,48103.59,95.8,6.0,55.8,45.7,70.3,ENTJ,55.9,57.9,29.5,63.5,2025-03-13
32958,User_032958,49,Female,India,Sales,Bachelor,Married,62916.58,100.0,9.4,71.4,53.5,69.2,INFP,61.9,73.8,42.6,85.1,2024-06-08
32959,User_032959,83,Male,Ethiopia,Unemployed,Bachelor,Married,54264.23,87.7,6.1,58.4,46.7,67.9,INTP,56.3,72.3,27.8,93.2,2024-08-10
32960,User_032960,52,Male,Philippines,Researcher,Primary,Single,22753.51,87.0,9.5,64.3,14.1,51.6,ESTP,32.2,22.5,52.8,71.6,2024-04-25
32961,User_032961,22,Female,Turkey,Teacher,Bachelor,Single,24239.33,100.0,4.3,63.2,50.1,13.7,ISTP,65.0,54.9,17.1,85.5,2024-06-28
32962,User_032962,48,Male,Ethiopia,Writer,Higher Secondary,Married,50029.28,100.0,8.8,48.1,100.0,15.5,INTP,55.9,57.3,44.7,60.3,2025-07-18
32963,User_032963,48,Male,China,Manager,Bachelor,Married,91597.24,95.3,7.2,75.8,60.8,29.2,ESTP,46.5,41.7,50.6,76.1,2024-04-21
32964,User_032964,27,Male,UK,IT Professional,Bachelor,Single,33603.3,100.0,5.2,55.9,49.2,46.3,ENFP,54.7,47.9,25.0,87.2,2024-07-28
32965,User_032965,32,Female,China,Teacher,Higher Secondary,Married,80172.19,100.0,5.7,64.9,71.0,30.3,ISFJ,30.3,59.5,36.8,70.7,2025-10-30
32966,User_032966,30,Male,India,Doctor,Higher Secondary,Married,44378.55,100.0,7.9,81.6,30.7,44.9,ISTJ,72.3,71.4,58.8,81.6,2024-01-21
32967,User_032967,74,Male,Pakistan,Retired,Secondary,Single,56698.97,88.4,9.0,48.9,32.3,35.9,ISTJ,12.4,47.4,13.6,82.6,2025-12-18
32968,User_032968,31,Male,Spain,IT Professional,Bachelor,Married,58916.46,100.0,7.4,56.0,61.2,66.6,ISTP,56.0,79.0,41.2,60.1,2024-04-14
32969,User_032969,35,Female,Indonesia,Retired,Higher Secondary,Single,49157.9,100.0,5.8,71.0,83.9,20.4,ESTP,77.8,9.7,59.8,91.0,2025-01-09
32970,User_032970,55,Male,Germany,Manager,Higher Secondary,Married,61668.63,100.0,8.0,77.8,58.5,23.1,ENTP,37.3,63.1,37.6,70.6,2024-04-22
32971,User_032971,31,Female,Bangladesh,Sales,Bachelor,Married,35202.36,97.3,7.4,51.6,30.7,22.1,ENTP,49.6,54.6,43.5,90.0,2024-10-19
32972,User_032972,49,Male,India,Business Owner,Higher Secondary,Married,101038.47,100.0,6.4,80.4,49.1,70.4,ISFJ,54.3,65.6,27.9,90.8,2024-01-08
32973,User_032973,52,Female,Bangladesh,IT Professional,Bachelor,Married,64458.78,100.0,7.5,47.7,61.7,71.4,ENFP,49.8,61.8,32.3,72.6,2024-12-10
32974,User_032974,38,Male,Brazil,Artist,Bachelor,Married,152916.34,100.0,8.4,76.3,90.2,68.9,ENTJ,48.3,75.8,58.5,76.9,2025-11-22
32975,User_032975,25,Female,China,Athlete,Secondary,Married,37392.63,100.0,6.8,67.9,80.7,28.6,ENFP,61.6,83.9,16.0,95.2,2024-09-19
32976,User_032976,85,Female,India,Unemployed,Higher Secondary,Married,31086.51,80.5,8.1,88.3,65.9,64.8,ESFJ,65.5,73.8,36.7,64.7,2024-04-04
32977,User_032977,61,Female,China,Business Owner,Bachelor,Widowed,84161.96,96.8,7.1,61.1,37.3,26.6,INFP,45.3,45.2,41.7,62.8,2025-08-05
32978,User_032978,35,Male,China,Unemployed,Bachelor,Divorced,68354.98,96.8,8.5,66.6,63.6,9.8,ESTJ,74.7,48.5,26.7,64.8,2025-02-28
32979,User_032979,33,Male,DR Congo,Unemployed,Primary,Married,13981.94,96.1,6.1,67.6,58.1,68.1,INTP,57.7,43.0,66.7,71.9,2025-11-10
32980,User_032980,40,Female,China,Farmer,No formal,Single,39280.05,100.0,7.8,69.0,75.0,55.9,ESTJ,22.6,53.5,47.9,70.1,2024-09-16
32981,User_032981,50,Female,Argentina,Service,Bachelor,Married,85114.0,94.9,7.4,80.4,48.0,20.0,ENFJ,41.7,36.0,47.3,80.8,2024-08-19
32982,User_032982,69,Female,Indonesia,Farmer,No formal,Single,39416.78,90.9,6.9,74.6,43.3,40.2,INTJ,59.0,56.5,44.6,55.7,2024-10-05
32983,User_032983,54,Female,South Africa,Manager,Primary,Married,34489.48,96.6,8.4,51.7,44.9,14.9,ISTP,39.6,36.4,64.3,62.3,2025-02-19
32984,User_032984,54,Female,Greece,Athlete,Higher Secondary,Married,25314.9,96.2,7.2,71.1,37.4,50.0,ESFJ,41.8,56.5,39.9,82.3,2025-03-03
32985,User_032985,33,Female,Thailand,IT Professional,Bachelor,Single,39796.16,93.7,8.0,59.8,72.3,28.2,ESTP,27.5,57.2,44.5,62.9,2024-04-24
32986,User_032986,26,Female,Sweden,Engineer,Secondary,Married,73737.05,100.0,5.7,65.1,42.8,68.1,ESFJ,31.7,96.9,37.8,91.2,2025-05-07
32987,User_032987,54,Non-binary,USA,Artist,Secondary,Widowed,65399.33,88.4,9.7,60.5,27.5,36.5,ESTP,63.4,66.4,8.8,64.2,2025-09-16
32988,User_032988,39,Female,Iran,Artist,Bachelor,Married,75452.56,100.0,6.8,48.1,91.0,50.1,INFP,49.0,45.7,29.0,65.9,2025-01-16
32989,User_032989,45,Female,Philippines,IT Professional,Bachelor,Married,67215.9,87.1,5.7,74.3,91.7,61.7,ISTJ,58.6,47.9,37.3,72.1,2024-12-04
32990,User_032990,37,Male,Brazil,Teacher,Bachelor,Single,32062.63,100.0,5.3,46.3,68.0,54.6,INTJ,65.7,65.6,29.6,70.4,2025-06-10
32991,User_032991,59,Male,Singapore,Writer,Bachelor,Single,103116.5,86.0,6.5,55.4,68.8,36.0,ESFP,36.6,55.5,10.4,62.5,2024-02-28
32992,User_032992,47,Male,Mexico,Writer,Bachelor,Divorced,61589.01,100.0,9.9,75.1,40.1,19.9,ISTP,41.6,81.9,18.6,75.5,2025-10-30
32993,User_032993,49,Female,China,Homemaker,Secondary,Single,15958.25,100.0,6.7,59.8,31.2,52.0,ENTP,42.3,62.5,66.1,91.0,2025-08-22
32994,User_032994,28,Female,Mexico,Artist,Bachelor,Divorced,61542.04,100.0,6.2,74.1,80.8,38.8,ESTJ,26.6,72.2,29.8,94.2,2024-02-14
32995,User_032995,41,Male,Russia,Artist,Higher Secondary,Single,29555.64,94.5,8.0,78.8,45.7,27.7,INFJ,19.3,38.9,38.0,85.6,2025-09-17
32996,User_032996,49,Female,China,Engineer,Bachelor,Single,48027.03,100.0,7.2,88.1,60.1,31.4,ESFJ,51.2,72.2,24.3,66.3,2024-02-09
32997,User_032997,66,Male,Egypt,Unemployed,Bachelor,Single,68190.77,86.9,8.8,59.5,57.1,4.2,INFP,64.3,24.4,42.9,90.0,2024-04-14
32998,User_032998,35,Male,China,Government,Bachelor,Divorced,23719.09,100.0,8.2,93.8,61.4,42.0,ESFP,72.2,67.1,36.5,82.8,2025-11-23
32999,User_032999,32,Male,USA,Farmer,Bachelor,Divorced,30897.0,95.1,7.4,73.9,59.3,57.1,ESTP,57.2,45.0,49.8,79.7,2024-11-17
33000,User_033000,52,Female,India,Nurse,Bachelor,Married,29939.28,100.0,9.5,83.9,0.0,49.3,ESFP,56.5,29.4,52.2,67.4,2025-01-25
33001,User_033001,85,Male,India,Unemployed,Higher Secondary,Divorced,33044.05,88.9,7.6,59.7,56.2,29.9,ENTP,50.5,46.8,38.2,76.0,2024-03-14
33002,User_033002,40,Male,Philippines,Freelancer,Bachelor,Married,185263.66,100.0,9.1,61.4,67.1,43.7,ESTJ,52.4,64.2,68.2,72.6,2024-12-31
33003,User_033003,50,Male,Pakistan,Freelancer,Bachelor,Divorced,43570.51,92.0,5.9,53.7,92.2,37.1,ENTP,33.9,58.1,43.8,84.2,2024-12-31
33004,User_033004,39,Female,India,Homemaker,Primary,Married,42067.2,100.0,5.2,65.6,65.7,54.2,ISTP,21.3,67.7,55.1,64.7,2024-07-07
33005,User_033005,76,Female,Ethiopia,Athlete,Bachelor,Single,29680.15,96.3,8.2,57.1,54.0,34.5,ESTP,66.0,61.6,23.0,71.2,2025-04-14
33006,User_033006,28,Female,India,Researcher,Higher Secondary,Single,37602.54,99.0,8.0,71.6,58.2,54.4,ENTP,54.3,31.3,29.1,65.7,2025-11-04
33007,User_033007,41,Male,Israel,Service,Bachelor,Married,23884.92,100.0,6.7,82.6,48.0,50.8,INTJ,61.4,46.8,37.6,73.5,2024-09-11
33008,User_033008,54,Male,South Korea,Service,Bachelor,Married,55595.71,100.0,9.5,54.0,72.5,29.7,ENFJ,54.3,28.9,8.0,100.0,2025-06-01
33009,User_033009,21,Female,Kenya,Researcher,Higher Secondary,Single,26569.12,100.0,6.4,57.4,63.9,0.0,ISTJ,35.8,86.9,30.3,83.9,2024-07-27
33010,User_033010,52,Female,Germany,Retired,Master,Married,80387.4,98.0,6.9,60.6,43.5,32.8,ESFJ,61.2,87.6,47.1,89.9,2025-01-19
33011,User_033011,34,Female,Sweden,Homemaker,Secondary,Married,34650.83,98.1,5.2,41.4,64.1,29.6,ENTJ,59.6,45.3,40.5,79.5,2025-03-26
33012,User_033012,34,Male,China,Homemaker,Primary,Single,44720.02,89.1,7.2,64.6,46.1,18.4,INTP,67.4,22.3,30.4,60.9,2025-04-07
33013,User_033013,85,Female,Indonesia,Doctor,Bachelor,Single,66393.26,83.1,7.2,35.9,35.6,39.2,ENFP,54.9,42.0,30.1,78.3,2025-09-24
33014,User_033014,43,Female,Indonesia,IT Professional,Master,Married,40755.86,96.1,7.4,64.7,52.9,65.7,ESTJ,45.9,53.8,58.0,63.8,2025-07-05
33015,User_033015,56,Female,Germany,Teacher,Bachelor,Divorced,48434.02,97.2,8.5,69.6,56.6,54.3,ENFJ,26.4,64.0,41.1,65.5,2024-08-08
33016,User_033016,29,Male,UK,Engineer,Higher Secondary,Single,23126.86,85.2,8.8,100.0,71.7,29.8,ENFP,60.0,53.9,46.3,67.6,2024-08-17
33017,User_033017,54,Female,Nigeria,Teacher,Secondary,Single,69706.87,100.0,8.3,59.6,34.7,60.3,ESFP,37.6,57.3,54.7,80.0,2024-11-30
33018,User_033018,46,Male,Argentina,Manager,Secondary,Single,27141.14,84.8,8.5,62.4,64.5,61.8,INFP,21.8,44.4,29.5,93.6,2025-07-11
33019,User_033019,48,Female,Nigeria,Unemployed,Higher Secondary,Single,72379.55,100.0,8.5,58.6,35.3,67.6,INFP,60.2,70.2,11.5,66.5,2025-12-14
33020,User_033020,43,Male,Bangladesh,Engineer,Bachelor,Single,24949.14,88.0,8.1,70.9,48.7,14.3,ENFJ,33.1,51.5,41.3,90.2,2025-07-18
33021,User_033021,31,Male,France,Retired,Bachelor,Single,53470.99,90.7,8.6,52.8,48.1,60.3,ESFP,28.7,43.4,13.5,91.2,2025-10-03
33022,User_033022,29,Male,China,Athlete,Secondary,Married,23383.56,100.0,6.8,76.1,50.6,21.7,ISFJ,42.7,86.8,6.0,87.2,2024-04-04
33023,User_033023,43,Female,DR Congo,Researcher,No formal,Single,51318.97,100.0,8.8,85.7,72.5,61.2,INFJ,41.5,68.7,59.8,89.7,2025-10-22
33024,User_033024,69,Female,Nepal,Manager,Secondary,Divorced,24631.46,86.9,8.2,72.1,21.3,41.0,ISTJ,48.0,37.5,39.2,61.7,2024-12-16
33025,User_033025,35,Male,Japan,Sales,Bachelor,Married,56406.01,96.9,6.9,73.7,71.8,54.5,INTJ,39.7,55.6,17.8,80.0,2024-02-03
33026,User_033026,78,Female,China,Sales,Bachelor,Single,27501.29,86.9,6.0,84.7,53.3,1.6,INFP,68.3,33.8,55.7,75.9,2025-12-10
33027,User_033027,50,Male,Turkey,Unemployed,Bachelor,Married,112155.2,98.6,6.4,75.0,65.0,34.5,INFP,63.4,74.3,9.4,89.2,2025-04-18
33028,User_033028,46,Female,Italy,Engineer,Bachelor,Single,84846.08,90.3,4.4,74.0,39.2,35.3,INFP,45.0,34.2,36.9,80.0,2024-01-07
33029,User_033029,44,Female,China,Homemaker,Primary,Single,20335.18,100.0,8.1,66.7,46.5,45.8,ENTP,40.2,55.8,42.2,64.0,2025-03-31
33030,User_033030,60,Female,Philippines,Student,No formal,Married,25783.72,86.1,7.0,56.5,41.3,31.5,INFJ,65.0,46.2,20.3,81.0,2024-01-26
33031,User_033031,40,Female,India,Homemaker,Bachelor,Single,52266.71,100.0,7.8,49.0,83.3,73.9,ENFJ,65.4,55.0,17.3,85.4,2025-09-06
33032,User_033032,52,Female,Morocco,Student,Higher Secondary,Married,54671.09,98.6,4.7,49.5,50.1,35.3,INTJ,61.8,38.7,46.0,72.2,2024-09-16
33033,User_033033,41,Male,Malaysia,Writer,Bachelor,Single,96934.6,100.0,5.9,84.2,89.2,80.4,ENFP,61.8,47.3,10.9,80.9,2025-07-24
33034,User_033034,79,Female,Ukraine,Sales,Master,Single,69064.22,73.4,7.9,72.3,51.6,25.9,INTP,11.8,48.5,22.1,68.2,2024-02-09
33035,User_033035,32,Male,Singapore,Nurse,Primary,Married,26264.63,100.0,6.9,84.3,100.0,36.9,INFJ,65.8,74.3,54.7,78.4,2024-04-04
33036,User_033036,38,Female,India,Unemployed,Primary,Married,41118.05,97.1,7.9,75.4,53.9,24.6,INTP,55.9,81.2,35.9,82.8,2025-11-25
33037,User_033037,62,Female,Vietnam,Unemployed,Secondary,Married,36082.15,94.7,9.1,30.8,57.2,29.2,ESTJ,26.4,73.9,38.0,73.0,2024-07-07
33038,User_033038,58,Female,India,Nurse,Secondary,Single,32448.91,98.0,9.3,48.6,41.9,57.0,ESTJ,64.6,60.3,28.8,87.0,2025-07-17
33039,User_033039,36,Female,Ethiopia,Writer,Higher Secondary,Single,41347.2,100.0,4.6,100.0,66.3,39.0,ISTJ,69.3,75.1,10.5,74.9,2024-02-27
33040,User_033040,53,Male,India,Researcher,Primary,Single,74080.68,100.0,8.7,61.0,54.8,28.7,ESFP,44.4,59.0,54.3,55.9,2024-02-29
33041,User_033041,49,Male,Nigeria,Unemployed,Bachelor,Married,174484.24,100.0,6.9,52.4,40.5,41.7,INFJ,59.2,40.5,49.8,65.6,2025-12-19
33042,User_033042,39,Male,Nigeria,Nurse,Bachelor,Married,37819.67,88.8,6.6,89.2,55.5,34.5,ESFJ,49.4,56.6,54.7,64.3,2025-05-11
33043,User_033043,44,Female,Vietnam,Artist,Higher Secondary,Married,61659.47,98.0,7.1,52.7,48.1,27.7,ISFP,57.8,59.5,33.2,74.3,2024-11-24
33044,User_033044,43,Female,Mexico,IT Professional,Higher Secondary,Married,77573.3,98.4,6.5,81.1,48.5,39.4,INTP,72.3,38.1,36.5,60.9,2025-01-06
33045,User_033045,48,Female,China,Engineer,Bachelor,Married,49366.35,100.0,9.0,95.4,38.5,37.7,INTJ,61.9,38.1,24.3,88.5,2025-10-31
33046,User_033046,37,Male,China,Farmer,Higher Secondary,Single,25578.15,100.0,7.7,57.0,53.6,21.6,ESTP,63.8,59.4,48.7,89.0,2025-05-26
33047,User_033047,30,Male,India,Service,Bachelor,Single,53136.3,100.0,6.2,70.6,50.2,55.0,ESTJ,77.0,75.8,43.4,82.4,2024-03-12
33048,User_033048,24,Female,Pakistan,Retired,Bachelor,Single,44157.6,91.7,5.4,62.0,41.6,24.6,ESFJ,35.7,67.9,14.7,84.3,2024-02-12
33049,User_033049,61,Male,India,Freelancer,Secondary,Married,22306.06,96.9,7.4,56.4,73.2,48.0,ESTP,13.9,82.6,40.2,84.6,2024-12-07
33050,User_033050,31,Male,Russia,Athlete,Bachelor,Single,48128.92,100.0,8.8,51.7,52.6,64.3,ENTJ,40.7,46.0,65.2,81.0,2025-02-01
33051,User_033051,53,Female,UK,Sales,Higher Secondary,Single,67121.95,84.1,8.0,95.1,45.2,42.4,ENFJ,25.2,58.1,28.2,78.4,2024-05-08
33052,User_033052,51,Male,Colombia,Teacher,Master,Married,88278.01,100.0,7.2,58.2,36.6,46.4,ESFJ,52.4,55.4,23.6,79.4,2025-01-10
33053,User_033053,46,Female,Mexico,IT Professional,Primary,Single,18546.05,79.3,3.6,58.7,24.6,16.3,ESTJ,78.2,28.4,53.0,74.4,2024-07-02
33054,User_033054,56,Male,South Korea,Freelancer,Secondary,Single,44270.55,100.0,5.9,80.0,38.7,43.9,INTP,75.9,36.7,62.4,94.9,2025-12-27
33055,User_033055,74,Female,China,Artist,Higher Secondary,Married,60577.4,95.4,7.0,73.2,46.0,31.0,INFP,58.0,49.1,44.1,54.1,2025-04-19
33056,User_033056,43,Male,Brazil,Manager,Bachelor,Married,58014.35,100.0,7.1,66.4,59.2,62.6,ESFJ,52.2,62.6,20.4,93.4,2024-08-18
33057,User_033057,42,Male,Pakistan,Unemployed,Secondary,Single,26167.93,97.1,9.0,59.8,78.4,66.6,ISFJ,71.1,33.5,34.6,90.5,2024-03-19
33058,User_033058,49,Female,India,Researcher,Higher Secondary,Single,70181.42,89.3,5.2,62.4,63.6,37.7,ESFP,28.8,38.4,47.8,75.3,2024-12-26
33059,User_033059,47,Male,Russia,Engineer,Bachelor,Single,187160.2,95.0,8.2,87.6,21.7,15.3,ESTP,76.9,75.9,23.8,70.5,2024-04-10
33060,User_033060,54,Female,India,Writer,No formal,Married,17033.06,79.1,9.0,67.6,69.0,42.4,ESFJ,62.3,35.7,38.4,73.1,2024-10-29
33061,User_033061,55,Male,India,Business Owner,Higher Secondary,Divorced,107339.75,89.5,7.2,50.5,24.9,51.0,ISTJ,41.0,29.4,68.3,75.1,2024-08-21
33062,User_033062,44,Male,Portugal,Freelancer,Primary,Married,139645.8,100.0,8.6,87.3,67.0,57.7,ENFJ,63.2,74.0,72.8,94.5,2025-05-20
33063,User_033063,24,Female,Japan,Business Owner,Secondary,Single,32317.32,100.0,6.6,72.1,63.3,26.2,INFP,54.2,53.7,29.3,75.9,2025-10-01
33064,User_033064,80,Male,India,Teacher,Bachelor,Single,28904.59,67.2,6.4,61.6,19.8,30.1,INTP,39.7,37.5,21.2,57.9,2025-03-29
33065,User_033065,71,Female,India,Unemployed,Primary,Married,15018.81,75.6,7.1,80.5,45.1,38.2,ISFP,42.7,48.0,34.9,89.3,2025-05-17
33066,User_033066,66,Female,India,Doctor,Secondary,Married,63101.4,91.3,6.7,76.4,75.3,51.8,ESTJ,63.4,42.3,61.0,72.4,2024-03-18
33067,User_033067,63,Female,Israel,Freelancer,Secondary,Single,36091.34,82.8,6.4,68.9,55.8,9.2,ESFP,81.0,30.9,55.3,68.5,2025-12-30
33068,User_033068,30,Male,Pakistan,Writer,Bachelor,Single,25794.07,96.2,7.3,84.5,80.1,75.9,ENFJ,19.6,48.9,42.2,98.3,2024-07-25
33069,User_033069,40,Female,Cambodia,Business Owner,Bachelor,Married,69222.86,99.1,7.5,52.6,60.3,16.4,INFP,50.3,35.6,51.4,67.7,2025-12-02
33070,User_033070,37,Male,India,Sales,Higher Secondary,Married,70176.63,100.0,9.4,84.9,89.4,51.0,ESTJ,71.3,79.3,53.6,60.4,2025-01-24
33071,User_033071,85,Male,Brazil,Freelancer,Master,Married,86446.17,77.8,8.0,35.4,47.4,0.0,ENTJ,47.5,42.5,35.6,71.6,2024-04-16
33072,User_033072,44,Female,China,Engineer,No formal,Widowed,37676.2,93.8,6.6,65.3,38.7,41.7,ENFP,68.9,39.5,36.5,87.9,2025-12-21
33073,User_033073,70,Female,China,Government,Bachelor,Single,44902.9,95.1,4.8,56.3,38.1,32.1,ISFJ,67.2,52.7,61.5,86.0,2025-04-16
33074,User_033074,85,Female,India,Homemaker,Bachelor,Single,146901.41,83.0,6.6,45.1,54.2,60.2,ESFP,57.6,47.5,31.6,72.0,2024-01-05
33075,User_033075,53,Male,Colombia,Researcher,Higher Secondary,Single,48381.12,100.0,7.2,68.6,64.8,24.4,ISFP,40.4,48.6,12.1,56.5,2025-09-01
33076,User_033076,81,Male,China,Teacher,Bachelor,Single,51775.06,85.5,7.0,55.9,19.7,56.5,ESTP,52.1,65.2,56.3,68.7,2025-06-05
33077,User_033077,47,Male,China,Nurse,Higher Secondary,Married,64082.11,94.8,7.6,73.4,31.3,34.5,INFJ,14.0,60.5,28.1,80.8,2025-06-01
33078,User_033078,53,Female,China,Artist,Higher Secondary,Single,49722.16,100.0,8.7,81.9,58.0,39.9,INFJ,40.8,81.2,32.7,88.6,2024-12-06
33079,User_033079,34,Male,India,Student,Bachelor,Married,40635.01,97.4,7.6,73.9,69.2,47.2,INFP,32.7,57.2,38.0,86.8,2025-06-19
33080,User_033080,36,Female,China,IT Professional,Bachelor,Married,99030.29,100.0,6.7,64.5,66.8,59.8,ISTP,54.6,50.3,29.5,78.2,2025-11-05
33081,User_033081,42,Female,Mexico,Manager,Bachelor,Married,20530.99,94.2,7.7,80.3,43.4,30.0,ISTP,71.9,71.0,33.1,59.5,2024-02-13
33082,User_033082,49,Male,India,Nurse,Secondary,Single,21926.67,96.3,5.5,80.3,8.5,51.7,ENTP,48.8,55.0,56.2,66.3,2024-06-15
33083,User_033083,67,Female,India,Athlete,Higher Secondary,Married,62448.79,86.6,7.2,65.8,71.7,36.1,ENTP,80.8,51.6,50.7,70.7,2025-06-13
33084,User_033084,41,Male,India,Sales,Higher Secondary,Single,33509.47,100.0,6.1,46.6,63.0,30.0,ESFP,70.9,52.1,36.5,80.9,2024-02-05
33085,User_033085,57,Male,Pakistan,Freelancer,PhD,Single,89877.05,100.0,7.3,73.3,44.5,59.3,ESTP,74.7,71.9,6.7,87.5,2025-12-28
33086,User_033086,53,Male,Brazil,Doctor,Bachelor,Married,62711.35,95.9,6.0,63.0,56.4,69.4,ESTJ,83.2,68.4,51.0,85.0,2025-05-31
33087,User_033087,39,Male,USA,Artist,Bachelor,Married,87861.27,100.0,7.4,56.2,63.9,34.8,INFJ,70.1,76.6,30.2,75.6,2025-05-18
33088,User_033088,28,Male,Saudi Arabia,Homemaker,Primary,Married,10111.01,100.0,9.1,50.2,82.9,27.4,ISTP,42.3,51.7,82.0,63.8,2024-04-08
33089,User_033089,57,Female,China,Teacher,Bachelor,Married,35342.94,94.6,7.7,68.5,31.5,49.4,ISFP,80.8,52.4,63.5,69.1,2024-06-18
33090,User_033090,28,Male,China,Student,Bachelor,Divorced,13370.67,100.0,7.0,88.3,63.7,17.1,ISTJ,32.3,78.3,35.3,92.1,2024-11-22
33091,User_033091,40,Female,USA,Government,Bachelor,Single,28628.32,100.0,8.3,45.5,67.1,49.8,ENFP,51.3,53.5,34.6,72.8,2024-04-06
33092,User_033092,85,Male,Egypt,Sales,Higher Secondary,Single,31633.14,76.4,7.4,87.7,42.3,40.3,ESTP,65.5,62.2,49.5,78.4,2025-02-20
33093,User_033093,48,Female,Mexico,Artist,Bachelor,Married,73562.02,93.0,8.8,50.8,36.3,12.6,INTP,47.7,43.0,25.7,60.3,2025-10-08
33094,User_033094,35,Female,South Korea,Athlete,Bachelor,Widowed,145180.87,100.0,6.8,85.1,60.8,37.1,ENFP,78.0,56.2,21.3,56.2,2024-11-09
33095,User_033095,44,Male,Japan,Freelancer,Secondary,Single,108980.6,100.0,7.7,83.5,55.0,15.5,ENFP,54.1,78.3,35.5,71.1,2025-10-04
33096,User_033096,60,Male,China,Business Owner,Secondary,Divorced,59091.65,91.6,7.8,66.2,48.3,35.5,INTJ,61.0,66.8,49.6,79.0,2025-11-24
33097,User_033097,32,Female,Bangladesh,Writer,Bachelor,Divorced,29808.68,100.0,7.5,74.3,42.5,74.0,ENTJ,26.2,79.7,22.9,95.7,2024-09-20
33098,User_033098,51,Female,Brazil,IT Professional,Bachelor,Married,92836.47,89.7,6.5,82.4,79.7,12.8,ISFP,38.5,62.4,50.1,81.3,2024-03-07
33099,User_033099,34,Male,India,Service,Bachelor,Divorced,80556.39,100.0,6.0,81.6,40.0,36.7,INFP,34.5,24.0,38.0,86.4,2025-10-06
33100,User_033100,57,Male,Mexico,Student,Secondary,Married,67996.81,85.3,6.3,74.1,65.1,48.4,ISTP,60.5,57.8,57.0,90.8,2024-04-09
33101,User_033101,81,Female,China,Researcher,No formal,Single,42233.19,76.0,9.2,58.0,64.1,59.7,ISFP,56.7,46.6,57.1,86.6,2025-05-29
